ID,Date/Time,Name,Category,Amount,Currency,Money out,Money In,Description
31597714-00bc-40f0-b39e-2fc899e8272a,2011-09-11,John Doe,Groceries,122.18,USD,122.18,0.0,Supermarket shopping
c7fc3c37-1de0-4ef6-b12e-e710ae60b8b2,2011-09-09,John Doe,Entertainment,120.17,USD,120.17,0.0,Movie tickets
7949b444-5506-461a-b151-c1023b9ee03f,2011-09-18,John Doe,Shopping,191.84,USD,191.84,0.0,Electronics store
b655b2f8-385d-4ae0-bc83-5c8741a6ef96,2011-09-05,John Doe,Travel,94.79,USD,94.79,0.0,Hotel booking
4550ccf0-4278-4fae-bc25-0184675f733f,2011-09-26,John Doe,Groceries,54.86,USD,54.86,0.0,Weekly groceries
d6b22cd9-3bd7-4eaf-a99a-ab6dd4721563,2011-10-01,John Doe,Income,2010.71,USD,0.0,2010.71,
111eba5e-e18a-47d5-ae76-943a04a04af4,2011-10-01,John Doe,Rent,746.17,USD,746.17,0.0,
510fa06a-1252-486c-a5fb-4cf8ea8aeda4,2011-10-02,John Doe,Utilities,196.68,USD,196.68,0.0,
6a6df71e-e198-4f88-aa88-fa107795c93a,2011-10-22,John Doe,Entertainment,75.6,USD,75.6,0.0,Movie tickets
9ab56b04-c66f-4c73-aa5f-a06b2191a323,2011-10-15,John Doe,Entertainment,129.51,USD,129.51,0.0,Streaming subscription
2d181f1d-0122-4c7b-8c10-1af3adbc39f9,2011-10-25,John Doe,Shopping,181.93,USD,181.93,0.0,Clothing store
ef18cecc-72a3-47cc-a2c9-f1671000575a,2011-10-12,John Doe,Entertainment,135.69,USD,135.69,0.0,Movie tickets
4763dbde-8f2d-4f45-b406-1fb741bba51f,2011-10-20,John Doe,Dining,111.02,USD,111.02,0.0,Restaurant meal
63959558-c091-4d45-b98f-570706009360,2011-10-27,John Doe,Groceries,175.53,USD,175.53,0.0,Weekly groceries
43010514-f802-4799-a175-38d2a891180a,2011-10-26,John Doe,Groceries,75.79,USD,75.79,0.0,Grocery store purchase
2ff54e8a-74a7-4bd0-a3f3-b9873c1e1347,2011-11-01,John Doe,Income,1864.13,USD,0.0,1864.13,
35ca4837-615a-4a22-83ae-53b6d3dd8aa6,2011-11-01,John Doe,Rent,398.97,USD,398.97,0.0,
e756f79a-df5e-45ea-9415-cf9ac96055f5,2011-11-02,John Doe,Utilities,111.46,USD,111.46,0.0,
40a7b350-a538-415f-8aac-d8a7a9bac70e,2011-11-15,John Doe,Entertainment,121.64,USD,121.64,0.0,Concert tickets
38c41775-7f9b-4db0-b8fc-db9935d9f9be,2011-11-23,John Doe,Shopping,108.3,USD,108.3,0.0,Electronics store
64504199-68f9-479d-b270-730dc4c59ea6,2011-11-19,John Doe,Dining,123.2,USD,123.2,0.0,Restaurant meal
40b35698-78ef-44d0-aee2-849ded0ed6e5,2011-11-05,John Doe,Dining,56.69,USD,56.69,0.0,Cafe purchase
f7236e02-2277-4ac5-b6ef-05adf7ead3a6,2011-11-11,John Doe,Groceries,170.85,USD,170.85,0.0,Supermarket shopping
b74697f6-1c11-4932-be14-fa1caf18a3a5,2011-11-25,John Doe,Dining,107.81,USD,107.81,0.0,Restaurant meal
cbc60da6-82eb-4843-8458-d119265e9cac,2011-11-15,John Doe,Entertainment,70.33,USD,70.33,0.0,Movie tickets
b2ebfbda-c1ce-4492-abfd-755ebf4d033e,2011-11-05,John Doe,Shopping,165.57,USD,165.57,0.0,Online purchase
62cc3db8-d7ff-4cf0-8dce-05af351f3604,2011-11-23,John Doe,Shopping,125.9,USD,125.9,0.0,Online purchase
76bf9bfb-7562-45e5-88dc-a056faac4830,2011-11-20,John Doe,Groceries,133.94,USD,133.94,0.0,Supermarket shopping
1be2bce0-badd-45cb-b07d-65b1a10791f1,2011-12-01,John Doe,Income,1756.81,USD,0.0,1756.81,
67fc83aa-11ae-460b-8a36-a73e14135fbb,2011-12-01,John Doe,Rent,765.55,USD,765.55,0.0,
823ade17-9a8d-41f8-b942-6278e43a9bdf,2011-12-02,John Doe,Utilities,211.35,USD,211.35,0.0,
1e77e30c-796a-4922-b5bf-366944c11e26,2011-12-14,John Doe,Entertainment,96.82,USD,96.82,0.0,Streaming subscription
6eaae9c1-eda9-4daa-82e6-a9a0d2081e10,2011-12-04,John Doe,Travel,100.34,USD,100.34,0.0,Hotel booking
fa185cd1-f3af-4e81-b4cb-1e7107629728,2011-12-16,John Doe,Dining,168.14,USD,168.14,0.0,Takeaway order
fe2f69e9-d411-414c-995b-109ed17c3898,2011-12-09,John Doe,Groceries,73.31,USD,73.31,0.0,Grocery store purchase
e54f351d-f2a2-4e02-82c8-4b923aee6069,2011-12-10,John Doe,Shopping,181.59,USD,181.59,0.0,Clothing store
6b497b2c-1b8c-4d19-adb4-c1e21851e61b,2012-01-01,John Doe,Income,1180.73,USD,0.0,1180.73,
4c97f28e-6ef6-405a-9f18-45cfa138897a,2012-01-01,John Doe,Rent,403.76,USD,403.76,0.0,
4a83b82e-9e66-4835-bb0c-ee6bb5358da4,2012-01-02,John Doe,Utilities,108.62,USD,108.62,0.0,
5900c4f5-4bb9-4a48-8c72-c32629fd77ec,2012-01-20,John Doe,Groceries,139.26,USD,139.26,0.0,Supermarket shopping
cff8e445-c40f-4ce4-9d67-af6534706c07,2012-01-21,John Doe,Dining,161.17,USD,161.17,0.0,Cafe purchase
fdd2b563-229c-4e59-8cdf-093b3dd51d04,2012-01-16,John Doe,Groceries,63.62,USD,63.62,0.0,Weekly groceries
ac0d168a-a77b-48bd-bbe2-4f508cc053e2,2012-01-05,John Doe,Groceries,97.7,USD,97.7,0.0,Grocery store purchase
8431f4bf-9084-49d2-97e0-749e8a6a0f68,2012-01-24,John Doe,Groceries,99.26,USD,99.26,0.0,Grocery store purchase
7c2927a1-1cff-4dde-918d-810097841e67,2012-02-01,John Doe,Income,1348.23,USD,0.0,1348.23,
e045d702-6a3b-469d-90f7-a0edcf2d51ce,2012-02-01,John Doe,Rent,350.82,USD,350.82,0.0,
1962540f-60b6-46ad-b1a0-e112d0f2c2e1,2012-02-02,John Doe,Utilities,246.91,USD,246.91,0.0,
6acb838d-d839-4d08-b1a0-5027835b216f,2012-02-18,John Doe,Travel,89.06,USD,89.06,0.0,Flight ticket
019db471-0b3d-4fd6-83f4-541aa6550685,2012-02-20,John Doe,Entertainment,124.4,USD,124.4,0.0,Movie tickets
682292a0-35e4-4248-abde-791f8f39e198,2012-02-15,John Doe,Travel,75.62,USD,75.62,0.0,Taxi ride
02fd0c3a-e796-40b5-b805-64f90b3c230f,2012-02-13,John Doe,Dining,144.65,USD,144.65,0.0,Cafe purchase
c8e63415-c9fb-4063-a4ce-fe9d25f50f1b,2012-02-18,John Doe,Groceries,194.2,USD,194.2,0.0,Weekly groceries
1ffbb760-f1e9-42a3-8a64-76053f117639,2012-03-01,John Doe,Income,1540.58,USD,0.0,1540.58,
86ac874b-5768-4229-a975-b2039f59474a,2012-03-01,John Doe,Rent,587.47,USD,587.47,0.0,
16c50368-4bc7-49ed-96da-18543ad3f4ff,2012-03-02,John Doe,Utilities,158.94,USD,158.94,0.0,
513574d9-f750-46b1-8281-02dedc00a0cc,2012-03-18,John Doe,Groceries,178.79,USD,178.79,0.0,Supermarket shopping
c6f68da6-6f87-4af6-8542-4f66dd4b0b78,2012-03-05,John Doe,Entertainment,86.82,USD,86.82,0.0,Movie tickets
31180020-c20c-46b6-a017-537cbbf8c405,2012-03-25,John Doe,Travel,79.07,USD,79.07,0.0,Hotel booking
8e7cc11f-aa06-4886-a353-8e7b3bc694fc,2012-03-08,John Doe,Groceries,183.67,USD,183.67,0.0,Grocery store purchase
9a75f908-eaf4-40ff-b436-1a71c35d530d,2012-03-03,John Doe,Entertainment,125.77,USD,125.77,0.0,Movie tickets
8940a608-8c5b-458d-8847-e98ad42a7e4e,2012-04-01,John Doe,Income,2241.92,USD,0.0,2241.92,
d2799e5b-dbbc-4d10-aa43-120b94edcf70,2012-04-01,John Doe,Rent,395.61,USD,395.61,0.0,
8e876b87-79a6-4545-943d-693aa9719bf0,2012-04-02,John Doe,Utilities,159.0,USD,159.0,0.0,
877af269-038c-47df-ae90-cfa61428309e,2012-04-12,John Doe,Shopping,197.98,USD,197.98,0.0,Clothing store
757de786-4fb5-43fe-88b1-e2cef99efdd5,2012-04-12,John Doe,Groceries,167.4,USD,167.4,0.0,Supermarket shopping
16cc083b-3383-4699-8da4-aaba26fa232d,2012-04-12,John Doe,Entertainment,139.07,USD,139.07,0.0,Streaming subscription
e2b2b929-ae27-471f-99f2-0f44191a826c,2012-04-11,John Doe,Dining,150.0,USD,150.0,0.0,Takeaway order
856e12fd-25f2-4099-a6c2-478b6a8dd7e9,2012-04-21,John Doe,Travel,92.06,USD,92.06,0.0,Hotel booking
22f39c20-b024-4de7-9a73-8f16fe908b21,2012-04-20,John Doe,Dining,148.44,USD,148.44,0.0,Takeaway order
23d7fe1c-9011-4ffb-a0e3-4908214f0441,2012-04-20,John Doe,Entertainment,179.07,USD,179.07,0.0,Concert tickets
50ba4061-8fdc-4a37-b86e-534dedf3d012,2012-04-17,John Doe,Dining,196.65,USD,196.65,0.0,Takeaway order
e61e8903-8a21-44a7-aee8-5c6014db3cfe,2012-04-05,John Doe,Dining,157.09,USD,157.09,0.0,Takeaway order
54bf54d4-a7ba-451f-821c-eade882918f2,2012-04-14,John Doe,Shopping,55.74,USD,55.74,0.0,Electronics store
a1f9a587-48d4-48ab-90ae-dc7515a87089,2012-05-01,John Doe,Income,2292.85,USD,0.0,2292.85,
68002fe4-55b5-4128-ad3a-62ed20fc22c3,2012-05-01,John Doe,Rent,721.15,USD,721.15,0.0,
3a098a00-4142-4d84-a8db-3c2711b52b09,2012-05-02,John Doe,Utilities,145.46,USD,145.46,0.0,
dc467f08-a97f-4a31-b885-49a807e84314,2012-05-21,John Doe,Shopping,64.99,USD,64.99,0.0,Online purchase
3ca94e7b-a989-4f7d-aa4d-be532b57096a,2012-05-19,John Doe,Entertainment,107.31,USD,107.31,0.0,Concert tickets
449676d0-2d6e-4eaa-9bf9-93f3a04ac3ce,2012-05-16,John Doe,Entertainment,136.41,USD,136.41,0.0,Movie tickets
38ab0c68-4744-48eb-8649-efb024062b44,2012-05-16,John Doe,Shopping,164.09,USD,164.09,0.0,Clothing store
0dc71526-b0a5-45e1-9bb3-8fec7480d6d8,2012-05-06,John Doe,Dining,67.24,USD,67.24,0.0,Restaurant meal
e38de5b2-d23b-4cb3-a81a-01f8f7a3bc88,2012-05-28,John Doe,Dining,140.37,USD,140.37,0.0,Restaurant meal
3b624c02-6ba7-4343-b12a-21c8dd3573e6,2012-05-06,John Doe,Dining,154.92,USD,154.92,0.0,Restaurant meal
f2996306-0610-468e-8c95-7a8aaf9aabae,2012-05-06,John Doe,Dining,187.37,USD,187.37,0.0,Restaurant meal
db880d0e-52f8-4bcf-bf6d-1f04e9153903,2012-05-17,John Doe,Shopping,195.1,USD,195.1,0.0,Online purchase
db895753-243b-45f1-a118-b1785744a1f4,2012-06-01,John Doe,Income,2243.69,USD,0.0,2243.69,
17badf1a-f215-4591-9d16-d9896727a44e,2012-06-01,John Doe,Rent,778.04,USD,778.04,0.0,
430eb0a2-c6b0-410e-b850-86531bcd150c,2012-06-02,John Doe,Utilities,239.83,USD,239.83,0.0,
ee45a08a-0ccc-4bf2-b391-7913a1276896,2012-06-26,John Doe,Entertainment,125.3,USD,125.3,0.0,Movie tickets
fa1db753-5456-4c2c-be49-1b0e941c4fc3,2012-06-15,John Doe,Entertainment,94.39,USD,94.39,0.0,Concert tickets
38376e86-69a0-41bf-a3ab-0ea53073ad26,2012-06-14,John Doe,Groceries,154.36,USD,154.36,0.0,Supermarket shopping
badc6da9-4f1d-49e1-a965-efc10802bad4,2012-06-20,John Doe,Groceries,193.26,USD,193.26,0.0,Supermarket shopping
d1cc084e-bf0f-4385-b70b-36388b6f7f2e,2012-06-09,John Doe,Shopping,95.6,USD,95.6,0.0,Clothing store
7b9b7fde-d158-489c-8e61-3dc4abc0dc00,2012-06-26,John Doe,Dining,160.35,USD,160.35,0.0,Restaurant meal
ec7f33bb-2cb7-4c93-b558-acbf5c29abde,2012-06-20,John Doe,Travel,109.02,USD,109.02,0.0,Flight ticket
0cb1a783-dd69-4889-87d0-29f18f619405,2012-06-04,John Doe,Shopping,89.57,USD,89.57,0.0,Electronics store
fbae4d30-31c5-4eb0-8388-f360c889fe33,2012-07-01,John Doe,Income,1719.76,USD,0.0,1719.76,
bdd11d47-0c1c-45d5-a1f2-f84bd2ed65f7,2012-07-01,John Doe,Rent,777.67,USD,777.67,0.0,
a31050f5-3715-48d6-9ae5-fc758c6d7abc,2012-07-02,John Doe,Utilities,138.51,USD,138.51,0.0,
58bcf8b8-f515-49a4-88c4-0b6316afd0f0,2012-07-07,John Doe,Travel,75.98,USD,75.98,0.0,Taxi ride
97d0fb6a-4677-41cd-a167-6c7d6faa3800,2012-07-15,John Doe,Travel,159.23,USD,159.23,0.0,Hotel booking
724557d2-803d-4b75-a921-e84f1ecf6ef8,2012-07-10,John Doe,Travel,146.84,USD,146.84,0.0,Taxi ride
1402f5bf-d8b7-4305-81c5-4cd4b8c4b016,2012-07-18,John Doe,Groceries,97.92,USD,97.92,0.0,Supermarket shopping
b11bdc24-9543-46db-83e4-adab810fb4cf,2012-07-11,John Doe,Travel,167.27,USD,167.27,0.0,Hotel booking
bf2957c3-72e8-4323-b1f6-b879e9d52f61,2012-08-01,John Doe,Income,2217.59,USD,0.0,2217.59,
312dadd7-f309-40d9-a6d4-e1519a6b7b33,2012-08-01,John Doe,Rent,693.76,USD,693.76,0.0,
3e6703eb-84fe-4118-b464-be8edbdb886e,2012-08-02,John Doe,Utilities,156.79,USD,156.79,0.0,
c3aa42e4-b48c-4a30-8f93-52c1a0d2db6e,2012-08-23,John Doe,Shopping,76.25,USD,76.25,0.0,Clothing store
46c6622a-df13-4ad8-9b66-cf7cd5ac2ba2,2012-08-27,John Doe,Dining,121.29,USD,121.29,0.0,Cafe purchase
14b5c7ed-bab9-483b-9284-6912b42d2c75,2012-08-16,John Doe,Entertainment,167.34,USD,167.34,0.0,Streaming subscription
67c0968b-2040-4eaa-a5a1-4bb00cd5019b,2012-08-27,John Doe,Groceries,86.56,USD,86.56,0.0,Grocery store purchase
2212e87e-57e1-4179-b26b-79d0b274fcdd,2012-08-17,John Doe,Shopping,181.64,USD,181.64,0.0,Online purchase
82054dc7-d991-4d6d-b3ac-9832ab7113b9,2012-08-24,John Doe,Shopping,100.97,USD,100.97,0.0,Electronics store
8fe3826f-ce57-4913-8f0e-6f91d317f576,2012-08-03,John Doe,Travel,130.3,USD,130.3,0.0,Flight ticket
f5f4ca3b-51c4-40ff-98dc-5724bcad0a33,2012-08-06,John Doe,Groceries,125.71,USD,125.71,0.0,Supermarket shopping
37e4ae24-1006-4f5c-b241-ae1a1575a7ee,2012-08-14,John Doe,Entertainment,90.82,USD,90.82,0.0,Concert tickets
71e83788-64da-44f5-bd11-67a2aa42c54b,2012-08-27,John Doe,Travel,84.56,USD,84.56,0.0,Hotel booking
7737d065-e1b7-46a3-9ca4-98543a45e8a8,2012-09-01,John Doe,Income,2098.88,USD,0.0,2098.88,
81f9293b-6f9f-4033-b7d4-3cbef6e12d77,2012-09-01,John Doe,Rent,443.34,USD,443.34,0.0,
a3933291-0be4-46f9-9b9e-71356d23a08a,2012-09-02,John Doe,Utilities,250.44,USD,250.44,0.0,
7c99e15d-659e-464b-a270-ae3c50f4c403,2012-09-27,John Doe,Travel,148.84,USD,148.84,0.0,Taxi ride
20495cbd-3614-4c15-857a-f91a423d9128,2012-09-12,John Doe,Dining,64.28,USD,64.28,0.0,Cafe purchase
31be2572-46f0-4190-b315-f047c751753e,2012-09-15,John Doe,Shopping,137.33,USD,137.33,0.0,Clothing store
3ed0b587-c562-4ae1-b28d-1c49539c44a6,2012-09-15,John Doe,Groceries,153.99,USD,153.99,0.0,Weekly groceries
055a58d0-de6c-4926-a5db-b58077aad403,2012-09-27,John Doe,Entertainment,63.67,USD,63.67,0.0,Movie tickets
fa748621-dc30-48a6-9997-5b54ab3b2a6f,2012-09-16,John Doe,Groceries,72.71,USD,72.71,0.0,Weekly groceries
b0524ae3-50c8-4c33-a6ba-35f384fbbb2f,2012-09-04,John Doe,Shopping,180.42,USD,180.42,0.0,Online purchase
0a8f5dfb-46ca-468e-a805-f39287321c5f,2012-09-04,John Doe,Shopping,137.16,USD,137.16,0.0,Online purchase
c6172bbe-ac9f-4734-ab6a-5a987fdf1233,2012-09-11,John Doe,Dining,163.64,USD,163.64,0.0,Takeaway order
8ea3ccca-6110-4a6a-8340-c6d4eafee2a7,2012-09-17,John Doe,Dining,92.25,USD,92.25,0.0,Cafe purchase
80843bcd-68e1-41d9-8350-1e9b595d22ee,2012-10-01,John Doe,Income,1666.59,USD,0.0,1666.59,
4147237a-d0c5-497f-a8cf-9a2297086857,2012-10-01,John Doe,Rent,596.07,USD,596.07,0.0,
20f9100a-fca9-4d5e-9d26-bf1ce341532a,2012-10-02,John Doe,Utilities,138.05,USD,138.05,0.0,
5e14d43c-c609-4f0a-88b4-d9d0ca976693,2012-10-05,John Doe,Dining,163.99,USD,163.99,0.0,Restaurant meal
46454697-742a-45c8-adeb-f37d9b058b1e,2012-10-19,John Doe,Dining,187.5,USD,187.5,0.0,Restaurant meal
2dac2c14-4a8b-4301-9600-0a5d544bf889,2012-10-24,John Doe,Entertainment,170.55,USD,170.55,0.0,Movie tickets
35ceda8b-324a-420d-af6c-afaf610089a5,2012-10-12,John Doe,Travel,60.43,USD,60.43,0.0,Hotel booking
8ee4444e-00a9-427b-8540-db43ad6e1bdb,2012-10-07,John Doe,Travel,75.48,USD,75.48,0.0,Hotel booking
217249ec-b2f4-428a-9c62-ba8c6fb5ce3e,2012-10-15,John Doe,Dining,63.71,USD,63.71,0.0,Takeaway order
f1d98b61-7c9c-464b-a27e-4710b1e69e62,2012-10-04,John Doe,Groceries,59.3,USD,59.3,0.0,Grocery store purchase
81290bd6-4f31-44d2-9937-50cca2773f96,2012-11-01,John Doe,Income,2174.73,USD,0.0,2174.73,
a836753c-0f5a-4e6a-a7a6-1e557cf53f26,2012-11-01,John Doe,Rent,500.1,USD,500.1,0.0,
0f6679da-cfc9-4fbe-9f4a-504ffc3efd65,2012-11-02,John Doe,Utilities,212.52,USD,212.52,0.0,
4b47cbc2-22e4-4809-8c5e-5a728ba05a38,2012-11-16,John Doe,Entertainment,71.79,USD,71.79,0.0,Movie tickets
280c5b5c-7cf7-41ee-9907-c2084972940d,2012-11-04,John Doe,Groceries,61.51,USD,61.51,0.0,Grocery store purchase
0a747733-e02c-4c94-9a83-2d7902df0e64,2012-11-08,John Doe,Dining,93.03,USD,93.03,0.0,Cafe purchase
c7f585cb-435d-461f-8757-6be6d2f667be,2012-11-08,John Doe,Entertainment,80.58,USD,80.58,0.0,Movie tickets
9aeae694-17ba-47c5-9bdc-2038ba6e2ada,2012-11-25,John Doe,Shopping,176.56,USD,176.56,0.0,Clothing store
9abfb037-6856-4d57-ad6c-c614d2e40f4e,2012-11-15,John Doe,Entertainment,194.38,USD,194.38,0.0,Streaming subscription
4aa534c1-e2d7-4066-ac90-53cc85b14d6e,2012-11-15,John Doe,Dining,142.55,USD,142.55,0.0,Cafe purchase
93a89bce-d848-4b1a-866d-a2908352fa72,2012-11-15,John Doe,Shopping,165.23,USD,165.23,0.0,Electronics store
26c3d0ff-09de-493e-a47a-9bbcef8bcff0,2012-11-17,John Doe,Groceries,99.11,USD,99.11,0.0,Weekly groceries
0061c765-224d-4215-9b5d-9ff6a054c015,2012-11-04,John Doe,Dining,179.67,USD,179.67,0.0,Takeaway order
cf11cb38-9631-4dca-b111-82e57741f942,2012-12-01,John Doe,Income,2334.23,USD,0.0,2334.23,
071e54de-9617-401e-9dc7-e0f2cbf5fbf8,2012-12-01,John Doe,Rent,586.78,USD,586.78,0.0,
dcc86388-1abc-4d4a-b017-a6ff25e604bf,2012-12-02,John Doe,Utilities,187.99,USD,187.99,0.0,
7765ea6f-614a-4be4-ad2e-3a05cf45a79d,2012-12-08,John Doe,Travel,88.51,USD,88.51,0.0,Hotel booking
86860b86-618b-4551-8873-ea428c16464c,2012-12-25,John Doe,Dining,162.9,USD,162.9,0.0,Cafe purchase
c15f5906-d386-4f29-a8c5-296ff4fe4413,2012-12-16,John Doe,Dining,101.36,USD,101.36,0.0,Restaurant meal
199dcad6-0c8c-4023-bf63-b8027b75b26b,2012-12-04,John Doe,Dining,173.89,USD,173.89,0.0,Restaurant meal
5b73a0e7-1c2f-45f2-8b71-eacf544ad30f,2012-12-28,John Doe,Groceries,196.21,USD,196.21,0.0,Grocery store purchase
761410c2-06b0-422b-83d5-27d5c57a6eb2,2012-12-12,John Doe,Entertainment,189.77,USD,189.77,0.0,Movie tickets
9a67b202-721c-4657-94ac-ae621d24f9be,2012-12-15,John Doe,Travel,86.06,USD,86.06,0.0,Hotel booking
134d0826-e6cf-42dc-a3e6-97eb7678454a,2012-12-05,John Doe,Travel,187.12,USD,187.12,0.0,Taxi ride
241fb3ad-0c87-46ad-9fbe-8fc20e04db34,2012-12-19,John Doe,Shopping,161.44,USD,161.44,0.0,Online purchase
790dc4e8-8159-40ea-a94a-45837d0c2a08,2013-01-01,John Doe,Income,1066.45,USD,0.0,1066.45,
7d8160e3-73f2-4598-bbf6-12b19174fd9c,2013-01-01,John Doe,Rent,355.37,USD,355.37,0.0,
0c8aa0d3-6934-4f33-9635-a2cc8fd2f886,2013-01-02,John Doe,Utilities,162.17,USD,162.17,0.0,
8af6bfe1-c458-456f-951c-3e01e30aa41a,2013-01-18,John Doe,Entertainment,93.12,USD,93.12,0.0,Concert tickets
4e1e42a3-bc57-4c84-88db-1fcfa7679dfb,2013-01-17,John Doe,Entertainment,75.45,USD,75.45,0.0,Concert tickets
c3493835-acc9-4006-a65f-76d46342384c,2013-01-21,John Doe,Shopping,94.49,USD,94.49,0.0,Electronics store
d43aa99c-313a-4af2-a054-1d7f3376a0c2,2013-01-24,John Doe,Shopping,50.64,USD,50.64,0.0,Electronics store
0b5442d1-8388-40dd-9089-360cf78436cc,2013-01-25,John Doe,Shopping,87.42,USD,87.42,0.0,Electronics store
7625f364-f537-4511-9fe0-ae658ed35e94,2013-01-11,John Doe,Travel,50.84,USD,50.84,0.0,Hotel booking
2b622eea-bbb7-4fca-b09d-d42dfb73fecc,2013-02-01,John Doe,Income,2304.87,USD,0.0,2304.87,
61063188-6798-4d01-90bf-2b503ae334a0,2013-02-01,John Doe,Rent,713.54,USD,713.54,0.0,
8eb0ecc1-4388-4791-96fa-cfaff39010be,2013-02-02,John Doe,Utilities,253.2,USD,253.2,0.0,
7d7ffcd6-22fa-4dd6-8c33-8195382d6330,2013-02-18,John Doe,Shopping,122.4,USD,122.4,0.0,Electronics store
19a73e72-ceaf-4b28-9f0c-a63642ca497d,2013-02-18,John Doe,Travel,78.68,USD,78.68,0.0,Hotel booking
b4475b0d-0871-4a9b-af38-84308403c30e,2013-02-28,John Doe,Shopping,190.41,USD,190.41,0.0,Clothing store
e92f7c94-957b-404f-9a81-f525b1c0655d,2013-02-06,John Doe,Shopping,93.48,USD,93.48,0.0,Electronics store
516ef99b-4800-4d7f-83bc-592ba4174a63,2013-02-08,John Doe,Groceries,177.61,USD,177.61,0.0,Supermarket shopping
b3d18968-b542-47a9-b4ab-1a8e97c54eae,2013-02-04,John Doe,Travel,147.56,USD,147.56,0.0,Hotel booking
6b20ec32-86a0-4175-b6e6-aca611e45954,2013-02-26,John Doe,Shopping,51.25,USD,51.25,0.0,Clothing store
89be5a7d-b030-4c2f-a23d-c88f8e005e6e,2013-02-16,John Doe,Travel,72.12,USD,72.12,0.0,Taxi ride
086f9f2b-5149-434a-afe0-d6db1bb578b6,2013-02-20,John Doe,Entertainment,195.09,USD,195.09,0.0,Movie tickets
4ee1baaf-af22-47d2-956a-d6666074c3fa,2013-03-01,John Doe,Income,2311.18,USD,0.0,2311.18,
27727580-190f-48aa-9439-d135d027a23e,2013-03-01,John Doe,Rent,533.88,USD,533.88,0.0,
6a6c0619-9f6d-404c-92a6-7fcec69d5c33,2013-03-02,John Doe,Utilities,143.67,USD,143.67,0.0,
a84a6987-b32f-455d-9b8e-e522bf936ed0,2013-03-05,John Doe,Travel,93.0,USD,93.0,0.0,Hotel booking
e80b417d-bed3-4fbc-b531-f1e089a162f1,2013-03-19,John Doe,Entertainment,179.89,USD,179.89,0.0,Concert tickets
fe5e62d4-ef21-4b69-ba2c-b2d5e395a572,2013-03-07,John Doe,Shopping,171.66,USD,171.66,0.0,Electronics store
9fb1ab93-3cfb-414d-a6e2-d8a5c1c217b3,2013-03-11,John Doe,Entertainment,181.37,USD,181.37,0.0,Streaming subscription
e5f4c1c9-b955-41b8-a9f2-f0d0277f61a6,2013-03-15,John Doe,Groceries,157.8,USD,157.8,0.0,Weekly groceries
81350f97-737e-4fef-94be-a4e1a6594e98,2013-03-20,John Doe,Travel,113.16,USD,113.16,0.0,Flight ticket
c49ad770-cbe7-4753-8873-49f8a5301d0c,2013-03-06,John Doe,Dining,172.74,USD,172.74,0.0,Restaurant meal
58a397e9-19ee-4338-8edf-08a1f1628ac9,2013-03-27,John Doe,Entertainment,90.08,USD,90.08,0.0,Streaming subscription
2af9264c-5705-4baf-8d55-7302bcb48d64,2013-03-22,John Doe,Entertainment,70.65,USD,70.65,0.0,Concert tickets
a0625542-b98d-4a9f-b007-89cc2bff4d97,2013-03-10,John Doe,Shopping,193.17,USD,193.17,0.0,Online purchase
b2dd51f9-f82a-4699-9b33-70b5d15be1cc,2013-04-01,John Doe,Income,1709.94,USD,0.0,1709.94,
8b7ae184-0d86-470d-9274-b550ad48e3f9,2013-04-01,John Doe,Rent,584.81,USD,584.81,0.0,
01a4b5dd-08df-4568-8034-ec17f4e8271b,2013-04-02,John Doe,Utilities,258.76,USD,258.76,0.0,
4a68584c-0e00-4ac5-94dd-d6e8eeb2c701,2013-04-13,John Doe,Groceries,158.21,USD,158.21,0.0,Weekly groceries
934af31b-fcf8-4f1e-a2a5-7f2b45c474a5,2013-04-23,John Doe,Dining,126.87,USD,126.87,0.0,Restaurant meal
cd0dfc1f-d541-4af5-a50a-01a5d3c8dcc7,2013-04-04,John Doe,Dining,91.32,USD,91.32,0.0,Restaurant meal
8d80facb-3c34-45c1-bc2d-86d8ec2b9fb1,2013-04-19,John Doe,Dining,85.31,USD,85.31,0.0,Restaurant meal
307e9943-cdf0-4216-8305-a5f393b4dd79,2013-04-24,John Doe,Entertainment,102.36,USD,102.36,0.0,Streaming subscription
de32bfdd-dfcd-4788-ad00-d20662cb89ee,2013-04-20,John Doe,Groceries,146.85,USD,146.85,0.0,Weekly groceries
3cdbe10c-3144-4e48-a619-ae09f4be75b1,2013-05-01,John Doe,Income,1741.88,USD,0.0,1741.88,
076b0e7d-e8b8-436a-9122-74be748075ae,2013-05-01,John Doe,Rent,526.37,USD,526.37,0.0,
247b2fb4-7af0-4745-8765-5e498f3fe676,2013-05-02,John Doe,Utilities,262.11,USD,262.11,0.0,
11819f33-1e36-4297-b02b-102a51c27f4c,2013-05-14,John Doe,Shopping,198.96,USD,198.96,0.0,Online purchase
40efedca-98da-4d08-a425-f2eebb61beb9,2013-05-20,John Doe,Dining,159.2,USD,159.2,0.0,Takeaway order
fcd1e372-d835-4b41-a7fe-895aaca3d39a,2013-05-05,John Doe,Dining,128.9,USD,128.9,0.0,Takeaway order
253cb50e-1ab0-4dcb-95fe-e5c6c684de21,2013-05-08,John Doe,Shopping,69.6,USD,69.6,0.0,Clothing store
f85da656-3c72-4cc7-b6b6-83c4545340f4,2013-05-26,John Doe,Travel,53.11,USD,53.11,0.0,Flight ticket
